arch_config,gpu latency,flops,params,top1
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 3, 7, 5, 7, 3, 3, 3, 3, 7, 3, 3, 5, 7, 7, 5], 'e': [6, 6, 3, 6, 6, 3, 3, 4, 3, 4, 4, 4, 4, 3, 6, 4, 4, 4, 6, 6], 'd': [2, 2, 3, 3, 3], 'r': [208]}",30.8719,338089312,6920912,79.27083333
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 7, 5, 3, 5, 3, 7, 7, 3, 3, 7, 7, 3, 7, 5, 5], 'e': [3, 4, 6, 4, 4, 6, 6, 6, 3, 3, 3, 4, 4, 6, 3, 4, 3, 4, 3, 6], 'd': [2, 2, 3, 3, 3], 'r': [224]}",33.1857,330178688,6038776,78.02083333
"{'wid': None, 'ks': [7, 3, 3, 7, 3, 7, 3, 3, 5, 5, 7, 7, 5, 5, 5, 7, 5, 5, 7, 3], 'e': [3, 3, 6, 6, 4, 4, 3, 3, 4, 3, 6, 6, 6, 6, 3, 4, 4, 4, 4, 3], 'd': [2, 2, 3, 3, 4], 'r': [160]}",18.6836,181254784,6949456,76.04166667
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 3, 5, 3, 7, 5, 5, 7, 7, 3, 7, 7, 5, 3, 7, 5], 'e': [6, 4, 4, 3, 3, 3, 4, 4, 3, 6, 4, 6, 3, 4, 6, 4, 3, 3, 6, 3], 'd': [2, 2, 3, 3, 4], 'r': [176]}",24.2323,248024096,7079936,76.45833333
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 3, 7, 7, 7, 7, 3, 5, 7, 5, 3, 7, 7, 3, 5], 'e': [3, 6, 4, 6, 3, 6, 6, 3, 6, 4, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3], 'd': [2, 2, 3, 3, 4], 'r': [192]}",27.2624,284952544,7316856,77.8125
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 5, 5, 7, 7, 3, 7, 5, 5, 5, 7, 5, 3, 7, 5, 7], 'e': [3, 6, 3, 4, 6, 6, 6, 4, 3, 6, 4, 4, 3, 4, 4, 3, 6, 6, 4, 4], 'd': [2, 2, 3, 3, 4], 'r': [208]}",33.1338,347807968,7699040,80
"{'wid': None, 'ks': [7, 7, 7, 5, 3, 3, 3, 3, 5, 7, 3, 7, 5, 5, 7, 5, 5, 7, 7, 5], 'e': [6, 4, 6, 4, 6, 4, 3, 4, 4, 4, 4, 3, 3, 3, 4, 6, 6, 3, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",40.0585,386240576,6371168,78.125
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 7, 7, 7, 5, 7, 7, 7, 3, 3, 7, 3, 7, 5, 3, 3], 'e': [4, 6, 3, 4, 3, 4, 6, 6, 6, 3, 4, 4, 6, 3, 3, 3, 3, 6, 3, 6], 'd': [2, 2, 3, 4, 2], 'r': [160]}",20.3652,195823616,6157072,76.77083333
"{'wid': None, 'ks': [5, 7, 5, 3, 7, 3, 5, 5, 5, 3, 3, 3, 5, 5, 7, 3, 3, 5, 5, 3], 'e': [6, 4, 3, 6, 3, 4, 3, 6, 4, 4, 3, 6, 6, 4, 4, 3, 3, 3, 3, 4], 'd': [2, 2, 3, 4, 2], 'r': [176]}",22.8101,228334240,5575024,76.5625
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 5, 3, 7, 7, 5, 7, 3, 5, 3, 7, 5, 7, 3, 3, 7], 'e': [4, 4, 6, 3, 4, 6, 3, 6, 4, 3, 4, 3, 3, 6, 4, 6, 3, 4, 3, 4], 'd': [2, 2, 3, 4, 2], 'r': [192]}",26.9613,282116320,6294760,78.02083333
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 5, 3, 5, 5, 3, 7, 5, 5, 7, 5, 7, 7, 7, 3, 7], 'e': [6, 6, 4, 4, 6, 3, 3, 4, 6, 6, 3, 4, 6, 4, 3, 3, 6, 4, 6, 6], 'd': [2, 2, 3, 4, 2], 'r': [208]}",36.0095,372216128,6227032,79.6875
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 5, 3, 3, 3, 7, 3, 3, 3, 7, 5, 3, 3, 5, 5, 7], 'e': [3, 4, 4, 4, 6, 6, 4, 6, 4, 4, 3, 6, 4, 4, 3, 3, 3, 6, 4, 3], 'd': [2, 2, 3, 4, 2], 'r': [224]}",33.6918,342096800,6120712,79.375
"{'wid': None, 'ks': [7, 5, 3, 7, 3, 5, 5, 5, 3, 5, 7, 3, 3, 5, 3, 3, 7, 5, 7, 3], 'e': [4, 3, 6, 3, 6, 4, 6, 6, 6, 6, 4, 3, 3, 3, 4, 3, 6, 3, 4, 3], 'd': [2, 2, 3, 4, 3], 'r': [160]}",19.6124,189939760,6413144,75.625
"{'wid': None, 'ks': [3, 7, 7, 5, 3, 3, 3, 5, 7, 3, 3, 5, 3, 3, 5, 7, 5, 5, 5, 3], 'e': [4, 6, 4, 6, 4, 3, 3, 6, 6, 4, 6, 4, 6, 3, 3, 3, 6, 4, 4, 4], 'd': [2, 2, 3, 4, 3], 'r': [176]}",23.2785,248723136,6658408,77.08333333
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 3, 3, 7, 7, 5, 3, 3, 3, 3, 3, 3, 5, 3, 7, 3], 'e': [3, 4, 4, 3, 3, 3, 6, 6, 6, 3, 6, 6, 4, 6, 3, 3, 3, 6, 6, 4], 'd': [2, 2, 3, 4, 3], 'r': [192]}",25.0424,268639200,7501720,77.60416667
"{'wid': None, 'ks': [5, 7, 7, 5, 3, 7, 3, 3, 3, 3, 3, 5, 3, 7, 5, 3, 3, 7, 7, 7], 'e': [6, 4, 6, 4, 3, 4, 4, 6, 6, 6, 4, 3, 4, 4, 6, 6, 6, 3, 4, 4], 'd': [2, 2, 3, 4, 3], 'r': [208]}",35.1088,388186368,7186264,78.85416667
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 7, 3, 3, 3, 7, 5, 3, 3, 7, 5, 3, 5, 3, 5, 3], 'e': [6, 4, 3, 4, 6, 6, 3, 3, 4, 3, 4, 3, 3, 6, 4, 3, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 3], 'r': [224]}",42.0414,451500992,8003432,79.47916667
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 3, 7, 3, 7, 5, 3, 7, 3, 3, 7, 5, 7, 5, 3, 7], 'e': [6, 4, 3, 4, 4, 6, 4, 3, 6, 6, 3, 4, 4, 4, 6, 3, 4, 3, 6, 4], 'd': [2, 2, 3, 4, 4], 'r': [160]}",22.645,227843072,7700952,76.14583333
"{'wid': None, 'ks': [7, 7, 7, 5, 5, 7, 3, 5, 7, 5, 7, 3, 5, 3, 5, 5, 5, 5, 7, 7], 'e': [4, 4, 4, 3, 6, 3, 4, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [176]}",26.8838,279423104,8436312,77.08333333
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 5, 5, 3, 5, 7, 3, 7, 5, 3, 3, 3, 5, 5, 7, 3], 'e': [3, 3, 4, 6, 6, 6, 3, 4, 3, 6, 3, 4, 3, 3, 3, 4, 3, 3, 6, 6], 'd': [2, 2, 3, 4, 4], 'r': [192]}",25.8414,270977504,7647504,77.1875
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 5, 7, 3, 7, 5, 5, 7, 7, 7, 3, 5, 5, 5, 5, 7], 'e': [4, 3, 6, 4, 6, 4, 4, 3, 4, 6, 3, 3, 6, 6, 6, 4, 6, 4, 6, 4], 'd': [2, 2, 3, 4, 4], 'r': [208]}",36.2448,401532160,8702944,78.85416667
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 3, 7, 5, 3, 3, 3, 5, 3, 3, 7, 7, 3, 5, 7, 7], 'e': [6, 6, 4, 6, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4, 6, 4, 3, 3, 4], 'd': [2, 2, 3, 4, 4], 'r': [224]}",37.5157,412306432,6824520,78.54166667
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 7, 7, 7, 3, 3, 5, 3, 7, 7, 3, 7, 7, 5, 3], 'e': [4, 6, 4, 3, 4, 4, 4, 6, 4, 4, 3, 4, 4, 6, 4, 3, 6, 3, 3, 6], 'd': [2, 2, 4, 2, 2], 'r': [160]}",18.4037,176658224,5732120,75.9375
"{'wid': None, 'ks': [5, 7, 7, 5, 5, 3, 3, 5, 3, 5, 7, 5, 7, 5, 3, 7, 3, 7, 3, 3], 'e': [3, 3, 3, 4, 4, 6, 6, 3, 3, 3, 4, 6, 4, 4, 4, 6, 3, 6, 4, 3], 'd': [2, 2, 4, 2, 2], 'r': [176]}",18.9809,192145072,5843416,76.35416667
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 3, 5, 3, 7, 5, 7, 3, 7, 7, 5, 7, 7, 5, 7, 7], 'e': [4, 6, 6, 6, 4, 4, 6, 4, 3, 6, 3, 6, 6, 4, 3, 4, 3, 6, 4, 3], 'd': [2, 2, 4, 2, 2], 'r': [192]}",26.3465,266256352,6011656,78.22916667
"{'wid': None, 'ks': [7, 7, 7, 5, 7, 7, 3, 7, 5, 5, 3, 5, 7, 5, 3, 5, 5, 7, 7, 3], 'e': [6, 4, 6, 3, 4, 3, 3, 6, 4, 3, 6, 3, 6, 6, 6, 6, 6, 6, 4, 6], 'd': [2, 2, 4, 2, 2], 'r': [208]}",33.9873,343891136,6618816,79.58333333
"{'wid': None, 'ks': [5, 7, 7, 7, 3, 7, 5, 5, 7, 7, 5, 7, 5, 3, 3, 7, 5, 5, 3, 3], 'e': [3, 4, 6, 3, 6, 6, 6, 4, 4, 3, 6, 3, 4, 4, 4, 3, 3, 3, 3, 3], 'd': [2, 2, 4, 2, 2], 'r': [224]}",33.046,313682080,5096200,77.5
"{'wid': None, 'ks': [3, 5, 3, 3, 5, 7, 3, 7, 3, 7, 7, 7, 5, 3, 3, 7, 3, 3, 7, 7], 'e': [6, 3, 4, 4, 3, 6, 3, 6, 4, 4, 4, 6, 3, 6, 6, 3, 4, 4, 3, 3], 'd': [2, 2, 4, 2, 3], 'r': [160]}",19.1641,181081248,6055832,74.6875
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 7, 5, 5, 5, 3, 3, 5, 5, 3, 3, 3, 7, 5, 3, 7], 'e': [4, 3, 3, 6, 3, 6, 3, 6, 3, 6, 4, 4, 3, 6, 6, 6, 3, 4, 6, 4], 'd': [2, 2, 4, 2, 3], 'r': [176]}",21.5366,217439424,6628792,75.72916667
"{'wid': None, 'ks': [7, 7, 5, 3, 7, 5, 5, 5, 3, 5, 7, 3, 3, 5, 3, 5, 7, 3, 5, 7], 'e': [3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 3, 4, 3, 4, 3, 6, 6, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [192]}",23.425,228957632,5759648,76.66666667
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 3, 7, 3, 7, 7, 3, 3, 5, 5, 5, 7, 5, 7, 5, 3], 'e': [3, 4, 6, 3, 3, 6, 4, 3, 4, 4, 4, 3, 4, 6, 6, 4, 6, 4, 4, 6], 'd': [2, 2, 4, 2, 3], 'r': [208]}",27.6153,287186752,6544608,78.85416667
"{'wid': None, 'ks': [3, 7, 3, 7, 7, 5, 5, 3, 5, 7, 3, 7, 5, 5, 3, 7, 3, 5, 3, 5], 'e': [6, 3, 6, 3, 3, 4, 4, 6, 3, 3, 6, 4, 4, 3, 6, 6, 4, 6, 6, 4], 'd': [2, 2, 4, 2, 3], 'r': [224]}",32.799,336390336,6903168,78.54166667
"{'wid': None, 'ks': [5, 7, 3, 3, 7, 5, 5, 3, 5, 3, 5, 5, 5, 3, 3, 7, 5, 7, 5, 5], 'e': [3, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 6, 6, 4, 3, 3, 3, 6, 3], 'd': [2, 2, 4, 2, 4], 'r': [160]}",19.0534,189872480,7067712,74.27083333
"{'wid': None, 'ks': [5, 7, 7, 7, 7, 3, 3, 5, 3, 5, 7, 5, 7, 3, 5, 7, 7, 5, 5, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 6, 3, 6, 6, 3, 4, 3, 3, 4, 6, 3, 4, 3], 'd': [2, 2, 4, 2, 4], 'r': [176]}",21.0123,203694016,6401144,75.72916667
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 7, 3, 5, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 3], 'e': [3, 6, 3, 6, 6, 3, 4, 6, 6, 3, 3, 3, 3, 6, 4, 4, 3, 3, 3, 6], 'd': [2, 2, 4, 2, 4], 'r': [192]}",26.8684,267176928,6736328,76.35416667
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 7, 3, 7, 7, 5, 7, 3, 5, 3, 3, 5, 3, 7, 7, 3], 'e': [6, 4, 6, 4, 4, 6, 3, 3, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 4, 4], 'd': [2, 2, 4, 2, 4], 'r': [208]}",34.1894,371576128,7067848,78.02083333
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 7, 7, 7, 7, 5, 7, 5, 7, 3, 7, 3, 5, 7, 3, 7], 'e': [6, 6, 4, 6, 4, 3, 4, 4, 3, 6, 4, 6, 6, 3, 6, 3, 3, 3, 4, 3], 'd': [2, 2, 4, 2, 4], 'r': [224]}",41.8327,392147584,6202784,77.5
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 3, 3, 5, 5, 3, 7], 'e': [3, 4, 3, 3, 4, 4, 4, 6, 4, 4, 6, 6, 3, 3, 4, 4, 4, 3, 4, 6], 'd': [2, 2, 4, 3, 2], 'r': [160]}",17.328,165678656,5352096,76.14583333
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 3, 5, 7, 7, 3, 3, 7, 3, 7, 5, 7, 3, 3, 5, 7], 'e': [6, 4, 6, 4, 3, 6, 6, 4, 4, 4, 4, 4, 3, 3, 4, 3, 3, 6, 6, 4], 'd': [2, 2, 4, 3, 2], 'r': [176]}",21.9836,221620608,5925592,76.77083333
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 3, 5, 3, 7, 3, 3, 3, 5, 3, 3, 7, 3, 7, 3, 3], 'e': [3, 6, 6, 3, 4, 3, 4, 3, 4, 6, 3, 6, 6, 4, 3, 3, 4, 4, 4, 6], 'd': [2, 2, 4, 3, 2], 'r': [192]}",22.0572,243114624,5727696,77.60416667
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 3, 7, 3, 7, 5, 7, 7, 3, 7, 5, 5, 3, 7, 5, 7], 'e': [3, 6, 6, 6, 3, 4, 4, 4, 6, 4, 6, 6, 3, 6, 3, 6, 4, 4, 6, 4], 'd': [2, 2, 4, 3, 2], 'r': [208]}",32.5791,332254656,5934480,77.91666667
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 7, 7, 7, 3, 3, 3, 3, 3, 7, 7, 5, 3, 3, 7, 5], 'e': [4, 6, 4, 4, 3, 3, 4, 4, 3, 6, 4, 6, 6, 4, 3, 4, 6, 4, 6, 3], 'd': [2, 2, 4, 3, 2], 'r': [224]}",34.6185,374613568,6019800,79.89583333
"{'wid': None, 'ks': [5, 7, 3, 3, 5, 3, 5, 5, 5, 7, 7, 5, 7, 7, 3, 3, 5, 3, 7, 5], 'e': [4, 3, 3, 6, 6, 3, 6, 4, 6, 3, 6, 4, 3, 3, 6, 6, 6, 3, 4, 3], 'd': [2, 2, 4, 3, 3], 'r': [160]}",20.0266,193475472,6540848,76.45833333
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 5, 5, 3, 3, 7, 7, 5, 7, 7, 3, 3, 3, 7, 3, 7], 'e': [3, 3, 6, 4, 3, 6, 3, 3, 3, 6, 4, 6, 4, 6, 3, 4, 6, 3, 4, 6], 'd': [2, 2, 4, 3, 3], 'r': [176]}",22.412,233559584,6655240,75.9375
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 3, 5, 5, 3, 3, 5, 7, 3, 5, 7, 5, 7, 7, 5, 3], 'e': [3, 3, 3, 6, 4, 6, 4, 3, 4, 4, 6, 4, 3, 4, 4, 3, 6, 3, 4, 3], 'd': [2, 2, 4, 3, 3], 'r': [192]}",27.8892,264724416,6412432,77.39583333
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 3, 5, 5, 3, 3, 7, 3, 7, 5, 5, 3, 5, 3, 3, 3], 'e': [4, 3, 6, 4, 6, 3, 3, 4, 4, 4, 4, 4, 3, 6, 6, 3, 3, 6, 4, 6], 'd': [2, 2, 4, 3, 3], 'r': [208]}",31.5849,337632032,7157504,79.16666667
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 3, 7, 5, 3, 7, 3, 7, 7, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 6, 4, 3, 6, 3, 3, 4, 4, 3, 3, 4, 4, 4, 6, 4, 4, 4, 4, 4], 'd': [2, 2, 4, 3, 3], 'r': [224]}",37.9811,389752416,6516104,79.27083333
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 7, 3, 7, 3, 3, 3, 5, 3, 3, 5, 7, 7, 5, 5, 3], 'e': [3, 6, 3, 3, 6, 6, 4, 6, 4, 6, 3, 4, 3, 6, 3, 6, 4, 3, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [160]}",19.8756,202377664,7164352,74.79166667
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 5, 7, 5, 7, 7, 3, 5, 7, 5, 3, 5, 3, 5, 7, 3], 'e': [6, 4, 3, 3, 6, 4, 4, 4, 6, 6, 3, 4, 6, 4, 6, 4, 3, 4, 6, 3], 'd': [2, 2, 4, 3, 4], 'r': [176]}",25.4902,274077760,7598312,77.08333333
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 7, 5, 3, 5, 3, 5, 5, 5, 7, 3, 7, 3, 5, 7, 5], 'e': [6, 3, 3, 6, 3, 6, 6, 6, 4, 3, 4, 6, 6, 3, 4, 6, 6, 4, 3, 6], 'd': [2, 2, 4, 3, 4], 'r': [192]}",28.601,304796864,7590760,78.125
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 5, 3, 3, 7, 7, 7, 3, 7, 3, 5, 3, 5, 5, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 3, 3, 6, 3, 3, 3, 3, 4, 4, 6, 3, 4, 6, 6], 'd': [2, 2, 4, 3, 4], 'r': [208]}",29.7391,323343232,7752888,77.5
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 3, 3, 3, 3, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5], 'e': [4, 6, 4, 4, 6, 6, 6, 6, 4, 3, 6, 3, 3, 4, 4, 4, 6, 6, 6, 6], 'd': [2, 2, 4, 3, 4], 'r': [224]}",39.9635,436194112,8766856,80.20833333
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 7, 3, 5, 5, 5, 5, 7, 7, 3, 7, 5, 5, 7, 7], 'e': [6, 4, 6, 4, 6, 6, 4, 4, 3, 3, 4, 4, 3, 6, 6, 3, 4, 3, 3, 3], 'd': [2, 2, 4, 4, 2], 'r': [160]}",22.1682,220154880,6208328,77.70833333
"{'wid': None, 'ks': [7, 3, 3, 7, 5, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 7, 5, 7, 5, 5], 'e': [6, 3, 6, 6, 6, 6, 4, 3, 6, 4, 6, 4, 6, 3, 3, 4, 4, 6, 4, 4], 'd': [2, 2, 4, 4, 2], 'r': [176]}",27.1796,271926336,6624720,78.95833333
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 5, 7, 5, 3, 3, 5, 7, 3, 7, 5, 5, 3, 5, 7, 5], 'e': [4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3, 6, 4, 4, 4, 3, 3, 6, 4, 6], 'd': [2, 2, 4, 4, 2], 'r': [192]}",26.5875,267105504,6277264,79.27083333
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 5, 5, 3, 5, 7, 5, 5, 5, 5, 3, 3, 3, 5, 5, 5], 'e': [3, 3, 4, 3, 4, 4, 3, 4, 4, 6, 3, 6, 3, 6, 6, 6, 3, 4, 4, 3], 'd': [2, 2, 4, 4, 2], 'r': [208]}",32.0629,347420832,6670752,79.47916667
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 3, 3, 3, 7, 5, 7, 3, 3, 5, 5, 7, 5, 7, 5], 'e': [6, 4, 4, 6, 4, 3, 6, 4, 4, 4, 3, 4, 4, 3, 4, 4, 6, 3, 4, 6], 'd': [2, 2, 4, 4, 2], 'r': [224]}",36.2412,381926080,5945368,78.95833333
"{'wid': None, 'ks': [5, 3, 7, 7, 3, 5, 3, 3, 7, 7, 3, 7, 7, 5, 7, 7, 3, 3, 3, 3], 'e': [3, 4, 6, 4, 3, 6, 3, 4, 3, 4, 6, 4, 4, 4, 4, 6, 4, 6, 3, 4], 'd': [2, 2, 4, 4, 3], 'r': [160]}",20.2608,206054880,7255880,76.66666667
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 7, 7, 7, 5, 5, 7, 3, 3, 7, 5, 3, 5, 7, 5, 3], 'e': [3, 4, 6, 4, 6, 4, 6, 6, 4, 4, 3, 6, 4, 4, 3, 3, 4, 6, 3, 6], 'd': [2, 2, 4, 4, 3], 'r': [176]}",24.1849,245571328,6772368,76.25
"{'wid': None, 'ks': [3, 7, 3, 7, 7, 3, 3, 3, 3, 5, 3, 5, 5, 5, 7, 5, 5, 5, 5, 3], 'e': [4, 6, 6, 6, 4, 3, 3, 6, 3, 6, 3, 4, 6, 6, 3, 3, 3, 3, 4, 6], 'd': [2, 2, 4, 4, 3], 'r': [192]}",27.553,299350496,6488328,78.125
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 7, 7, 3, 3, 5, 3, 5, 3, 3, 5, 7, 5, 3, 5, 7], 'e': [6, 3, 6, 4, 3, 6, 4, 4, 4, 3, 3, 6, 3, 4, 3, 6, 4, 3, 3, 3], 'd': [2, 2, 4, 4, 3], 'r': [208]}",32.0356,338764896,6304840,79.58333333
"{'wid': None, 'ks': [5, 3, 7, 7, 3, 3, 5, 5, 7, 5, 5, 3, 7, 3, 5, 3, 5, 7, 5, 5], 'e': [6, 3, 3, 4, 6, 4, 3, 3, 4, 3, 3, 6, 4, 3, 4, 6, 3, 4, 3, 6], 'd': [2, 2, 4, 4, 3], 'r': [224]}",37.2797,391312192,6451584,79.27083333
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 7, 5, 3, 3, 3, 3, 5, 7, 5, 5, 7, 7, 7, 5, 3], 'e': [3, 6, 6, 3, 6, 3, 4, 3, 3, 4, 6, 3, 4, 4, 4, 6, 6, 6, 4, 3], 'd': [2, 2, 4, 4, 4], 'r': [160]}",24.298,242106352,8168232,75.83333333
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 5, 7, 3, 7, 7, 5, 7, 3, 5, 3, 7, 5, 7, 3, 5], 'e': [3, 3, 6, 3, 6, 3, 4, 4, 3, 3, 4, 3, 6, 3, 6, 6, 4, 4, 3, 6], 'd': [2, 2, 4, 4, 4], 'r': [176]}",24.021,260591680,8077448,77.1875
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 5, 7, 7, 5, 3, 5, 3, 7, 5, 5, 7, 7, 7, 7, 3], 'e': [3, 4, 6, 3, 6, 6, 4, 4, 4, 3, 4, 4, 6, 4, 3, 4, 4, 4, 6, 3], 'd': [2, 2, 4, 4, 4], 'r': [192]}",29.2748,307052160,7656168,78.4375
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 3, 5, 7, 7, 5, 3, 5, 3, 5, 5, 7, 7, 3, 3, 7], 'e': [3, 3, 3, 4, 4, 6, 3, 3, 4, 3, 4, 3, 6, 3, 3, 6, 4, 6, 4, 6], 'd': [2, 2, 4, 4, 4], 'r': [208]}",34.5368,370047200,8473984,79.16666667
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 3, 3, 5, 3, 5, 5, 3, 7, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 3, 6, 4, 4, 3, 6, 3, 6, 3, 6, 6, 3, 4, 3, 4, 3, 4, 4, 4], 'd': [2, 2, 4, 4, 4], 'r': [224]}",36.6271,388371776,7049416,79.6875
"{'wid': None, 'ks': [3, 7, 5, 7, 3, 3, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 7, 5], 'e': [3, 6, 6, 4, 3, 6, 4, 3, 6, 6, 6, 6, 4, 4, 4, 4, 6, 4, 3, 4], 'd': [2, 3, 2, 2, 2], 'r': [160]}",17.8456,168521648,5610568,76.04166667
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 3, 5, 7, 7, 5, 5, 5, 5, 7, 7, 5, 5, 7, 5, 5], 'e': [4, 4, 4, 4, 6, 4, 3, 3, 6, 6, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3], 'd': [2, 3, 2, 2, 2], 'r': [176]}",20.7149,193586208,5108496,75.3125
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 7, 5, 3, 7, 5, 7, 5, 3, 3, 3, 5, 5, 5, 5, 5], 'e': [3, 4, 3, 3, 6, 4, 3, 3, 3, 4, 6, 4, 4, 4, 3, 6, 4, 3, 4, 4], 'd': [2, 3, 2, 2, 2], 'r': [192]}",22.0993,204679552,5005112,77.5
"{'wid': None, 'ks': [7, 3, 7, 3, 5, 5, 5, 5, 3, 3, 5, 5, 5, 3, 5, 3, 3, 5, 7, 7], 'e': [3, 6, 6, 4, 4, 3, 4, 6, 4, 4, 3, 4, 3, 6, 3, 3, 4, 4, 3, 6], 'd': [2, 3, 2, 2, 2], 'r': [208]}",25.3079,255008624,5397080,77.29166667
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 3, 3, 5, 7, 5, 3, 3, 5, 5, 5, 3, 7, 7, 7, 7], 'e': [6, 4, 4, 4, 3, 4, 4, 6, 6, 6, 4, 3, 4, 4, 4, 6, 4, 4, 6, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",33.9608,325854496,5312368,78.54166667
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 3, 3, 5, 7, 7, 5, 7, 3, 7, 5, 5, 5, 7, 3, 7], 'e': [4, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6, 4, 4, 4, 4, 6, 4, 6, 6, 4], 'd': [2, 3, 2, 2, 3], 'r': [160]}",18.6358,179018464,6997304,75.83333333
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 5, 3, 5, 3, 7, 5, 7, 3, 3, 7, 7, 5, 5, 3, 7], 'e': [3, 6, 3, 6, 3, 4, 3, 4, 6, 4, 6, 3, 4, 3, 3, 4, 4, 3, 6, 6], 'd': [2, 3, 2, 2, 3], 'r': [176]}",18.2625,183809408,6017600,74.79166667
"{'wid': None, 'ks': [3, 3, 7, 5, 7, 7, 5, 7, 5, 3, 5, 7, 5, 3, 5, 7, 5, 7, 7, 7], 'e': [6, 3, 4, 4, 4, 4, 3, 3, 4, 6, 6, 3, 3, 4, 6, 6, 4, 3, 6, 3], 'd': [2, 3, 2, 2, 3], 'r': [192]}",22.413,229840512,6155304,76.5625
"{'wid': None, 'ks': [5, 5, 3, 5, 3, 3, 3, 3, 5, 3, 5, 3, 7, 5, 5, 3, 5, 5, 7, 7], 'e': [6, 4, 6, 3, 4, 3, 4, 6, 6, 3, 3, 6, 3, 4, 6, 3, 3, 6, 6, 4], 'd': [2, 3, 2, 2, 3], 'r': [208]}",28.9022,288837728,6730824,77.29166667
